epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob,val_level_0_acc,val_level_1_acc,val_level_2_acc
1,1.747854926363917,0.9339819415694192,-1.7478549297457409,0.2303392802928447,NOT_IMPLEMENTED,-0.9355853240549779,0.7240143369175627,0.7240143369175627,0.4929567029256832,0.5544596333657542,0.7933094384707288,0.7479091995221028,0.7240143369175627
2,1.099761222822265,0.7933142857714778,-1.0997612232827367,0.45357081982502456,NOT_IMPLEMENTED,-0.7951648644079302,0.7753882915173238,0.7753882915173238,0.6364832338181591,0.7160639864711921,0.8291517323775388,0.7753882915173238,0.7753882915173238
3,0.75237019365727,0.6805599967683,-0.7523701951556897,0.6101429643752969,NOT_IMPLEMENTED,-0.6829204294105086,0.8124253285543608,0.8124253285543608,0.7195117374617281,0.8089670014780197,0.8661887694145759,0.8160095579450418,0.8124253285543608
4,0.5149116337850403,0.6488246133373606,-0.514911634405922,0.7261768758312064,NOT_IMPLEMENTED,-0.6502998061211092,0.8195937873357229,0.8195937873357229,0.7492944337561139,0.8470200656989997,0.8733572281959379,0.8315412186379928,0.8195937873357229
5,0.35956700527455504,0.6174655408531959,-0.3595670049089142,0.8036136708572401,NOT_IMPLEMENTED,-0.6196475192713089,0.8124253285543608,0.8124253285543608,0.7514083096345835,0.8491813403019056,0.8733572281959379,0.8124253285543608,0.8124253285543608
6,0.2704406993108846,0.7185098305535835,-0.27044069884310024,0.8500057745879666,NOT_IMPLEMENTED,-0.7207651575815863,0.7897252090800478,0.7897252090800478,0.7487709322853042,0.8642896881667517,0.8542413381123058,0.7921146953405018,0.7897252090800478
7,0.22036074651801524,0.801189826590763,-0.22036074609410777,0.8770151508343619,NOT_IMPLEMENTED,-0.8040552067345347,0.7825567502986858,0.7825567502986858,0.7518588718262768,0.8761856871408943,0.8470728793309439,0.7873357228195937,0.7825567502986858
8,0.15795888881754128,0.7820109836019886,-0.15795888877466693,0.9083463901836942,NOT_IMPLEMENTED,-0.7846439277837799,0.7980884109916367,0.7980884109916367,0.7532577366526979,0.8616263226938646,0.8410991636798089,0.8016726403823178,0.7980884109916367
9,0.1379008877882899,0.8917955292474722,-0.13790088784862065,0.9219778904798908,NOT_IMPLEMENTED,-0.894971402912493,0.7909199522102748,0.7909199522102748,0.771713073820481,0.9008287557421905,0.8470728793309439,0.7945041816009558,0.7909199522102748
10,0.11593515618888908,0.9132686049746727,-0.1159351567410952,0.9330342931044501,NOT_IMPLEMENTED,-0.9165355162402968,0.7741935483870968,0.7741935483870968,0.7481626993581528,0.892927450732091,0.8446833930704899,0.7741935483870968,0.7741935483870968
11,0.10480484747227431,0.9698134111011834,-0.10480484767322933,0.9420884775777235,NOT_IMPLEMENTED,-0.9732858935553801,0.7956989247311828,0.7956989247311828,0.7658322463468554,0.893933584969246,0.8673835125448028,0.7956989247311828,0.7956989247311828
12,0.08149563499374927,0.9099787431480807,-0.08149563501276849,0.9524505318962453,NOT_IMPLEMENTED,-0.9131018243815745,0.7980884109916367,0.7980884109916367,0.7694805090715097,0.8965682913610442,0.8566308243727598,0.8004778972520908,0.7980884109916367
13,0.07625197348484739,0.8941740392186192,-0.0762519738703036,0.9563515662482686,NOT_IMPLEMENTED,-0.8973617496532516,0.7980884109916367,0.7980884109916367,0.7781175345787723,0.9035861106898765,0.8482676224611708,0.8004778972520908,0.7980884109916367
