epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob,val_level_0_acc,val_level_1_acc,val_level_2_acc
1,4.54351105316794,3.000465411231631,-4.543511049544557,0.03879720330390024,NOT_IMPLEMENTED,-3.006961952970589,0.5495818399044206,0.6057347670250897,0.1642580005733058,0.18675913856661874,0.7180406212664278,0.6117084826762246,0.6057347670250897
2,2.854626663972783,1.9108482309395358,-2.854626662312066,0.20726210080852553,NOT_IMPLEMENTED,-1.9163274517196054,0.7132616487455197,0.7443249701314217,0.4507360414934557,0.5070084572692926,0.8291517323775388,0.7706093189964157,0.7443249701314217
3,1.8702350961989906,1.8800336672791413,-1.8702350973237492,0.4114587275255207,NOT_IMPLEMENTED,-1.8863408968315472,0.7670250896057348,0.7945041816009558,0.5572189628508214,0.6161777585780464,0.8387096774193549,0.7992831541218638,0.7945041816009558
4,1.2146226881032294,1.5257003378477834,-1.2146226901753514,0.5812634925066429,NOT_IMPLEMENTED,-1.5309531734533064,0.8040621266427718,0.8363201911589009,0.6210091673594365,0.6830127421530628,0.8745519713261649,0.8315412186379928,0.8363201911589009
5,0.8730290397782758,1.584455760922061,-0.8730290409134137,0.6843183457194671,NOT_IMPLEMENTED,-1.5899790114118955,0.8124253285543608,0.8243727598566308,0.6891517867039324,0.7606228286647455,0.8649940262843488,0.8219832735961768,0.8243727598566308
6,0.6528224859008304,1.7260060215723656,-0.6528224847656925,0.7529584048570652,NOT_IMPLEMENTED,-1.7321675727900514,0.8004778972520908,0.8303464755077659,0.7040653574139129,0.7864353892481313,0.8530465949820788,0.8291517323775388,0.8303464755077659
7,0.45110659298697897,2.1630642094372194,-0.45110659189335905,0.8182381620402274,NOT_IMPLEMENTED,-2.170795263080516,0.7753882915173238,0.8016726403823178,0.700172202490279,0.8084159355294604,0.8506571087216248,0.8004778972520908,0.8016726403823178
8,0.3577073789185164,1.7677713522687555,-0.35770737794072205,0.852432289852439,NOT_IMPLEMENTED,-1.7728549774108608,0.7622461170848268,0.8052568697729988,0.6712030848686271,0.7560113853593596,0.8458781362007168,0.7873357228195937,0.8052568697729988
9,0.28463143230818794,2.056614604658292,-0.2846314333733822,0.8780774899891445,NOT_IMPLEMENTED,-2.0638357592827843,0.7514934289127837,0.7765830346475507,0.6857415314456682,0.7835041266045975,0.8434886499402628,0.7909199522102748,0.7765830346475507
10,0.2333230915844531,1.9494745765690735,-0.23332309120100203,0.8998157604094575,NOT_IMPLEMENTED,-1.9564529366987637,0.7706093189964157,0.7980884109916367,0.7041902567394603,0.7906736621862387,0.8542413381123058,0.7921146953405018,0.7980884109916367
11,0.20715352783207014,2.1568097344882387,-0.20715352627738892,0.9129971480931193,NOT_IMPLEMENTED,-2.164536843848208,0.7514934289127837,0.7885304659498208,0.681743974255547,0.7872026413145031,0.8375149342891278,0.7837514934289128,0.7885304659498208
12,0.1794620245780214,2.382619585462297,-0.17946202447749968,0.9241894849527933,NOT_IMPLEMENTED,-2.3911571291022464,0.7419354838709677,0.7610513739545998,0.6940445285134703,0.8143587420775756,0.8422939068100358,0.7837514934289128,0.7610513739545998
13,0.13759145247264626,1.934677930611984,-0.1375914523986851,0.9367163865520357,NOT_IMPLEMENTED,-1.9416053950655292,0.7586618876941458,0.7980884109916367,0.7088792779112375,0.8061218369961355,0.8697729988052568,0.8100358422939068,0.7980884109916367
14,0.15398318698886157,1.7302449246879579,-0.15398318755219173,0.9367679693031274,NOT_IMPLEMENTED,-1.7364437326570814,0.8064516129032258,0.8375149342891278,0.7271565759338643,0.8208709050820008,0.8709677419354839,0.8315412186379928,0.8375149342891278
15,0.10891224924456702,2.5250997994935633,-0.1089122491677972,0.9492604521451388,NOT_IMPLEMENTED,-2.534142005537185,0.7718040621266428,0.7909199522102748,0.7151520994971445,0.8346641088614469,0.8614097968936678,0.8112305854241338,0.7909199522102748
16,0.11378745894446438,2.4345619149238615,-0.1137874591327178,0.9518898958689416,NOT_IMPLEMENTED,-2.443287397472869,0.7419354838709677,0.7729988052568698,0.6935439016870273,0.8063280676428135,0.8626045400238949,0.8028673835125448,0.7729988052568698
