epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob
1,1.5827347891218395,0.95329693960292,-1.5827347891218395,0.2805324065316895,0.45497150094996835,-0.954500278264391,NOT_IMPLEMENTED,0.7132616487455197,0.4850741392680251,0.5464189429294536
2,1.0347970494021037,0.8056699848600797,-1.0347970494021037,0.4785400216921545,0.6654844838505383,-0.8083559736395822,NOT_IMPLEMENTED,0.7658303464755077,0.5673749026716681,0.6350984260742525
3,0.7764545319056498,0.7293252384733586,-0.7764545319660396,0.590540657712575,0.7556681443951868,-0.7312277869689706,NOT_IMPLEMENTED,0.7741935483870968,0.62617086894196,0.7060252732131074
4,0.6178695171705344,0.5728659804200842,-0.6178695172007292,0.6635036216605277,0.8083597213426219,-0.5748981883684829,NOT_IMPLEMENTED,0.8004778972520908,0.699925447592741,0.7682282352105692
5,0.5011129086547491,0.6029552002393064,-0.5011129086547491,0.7218554529013242,0.8545915136162128,-0.6050897545026551,NOT_IMPLEMENTED,0.8064516129032258,0.6963813730750318,0.7809819680957953
6,0.4094306773958084,0.6137857817002528,-0.4094306773976956,0.765938994173704,0.8795440151994933,-0.615965920788088,NOT_IMPLEMENTED,0.7921146953405018,0.7014257419351466,0.7902628905456981
7,0.33790034147945686,0.5934940747096248,-0.3379003414832312,0.8021530105440813,0.9008233058898036,-0.5956169645326477,NOT_IMPLEMENTED,0.8207885304659498,0.7221325975592419,0.8013631597499551
8,0.2780494678920284,0.5760182122345127,-0.2780494678920284,0.8327195036103298,0.9186827105763141,-0.5780683586862396,NOT_IMPLEMENTED,0.8327359617682198,0.7440147942539611,0.8240129044691152
9,0.24294601006102168,0.5239920653890641,-0.24294601006102168,0.8525093332189678,0.9289423685877137,-0.5258567422236735,NOT_IMPLEMENTED,0.8291517323775388,0.765391405480452,0.8518934225665769
10,0.20297678062481628,0.5529927416305457,-0.20297678062481628,0.8740488417605137,0.9436352121595947,-0.5549659160496567,NOT_IMPLEMENTED,0.8219832735961768,0.7701088338200194,0.8564538971355169
11,0.17304605109176693,0.47111055608727925,-0.17304605109176693,0.8904377859323582,0.9523749208359721,-0.4727801724499494,NOT_IMPLEMENTED,0.8530465949820788,0.7890588759379005,0.8522394346507219
12,0.14523552985495786,0.4875020538334779,-0.14523552985495786,0.9057613347469251,0.9611146295123496,-0.4892464939292338,NOT_IMPLEMENTED,0.8446833930704899,0.7861498028858873,0.8604549430177203
13,0.13317855313812357,0.6415112321029439,-0.13317855313812357,0.9141230211190298,0.9641545281823939,-0.6438083420682164,NOT_IMPLEMENTED,0.7801672640382318,0.7357749177706,0.8412020464951847
14,0.10978146946417892,0.5291956492780064,-0.10978146946465071,0.9270534813555058,0.9717542748575048,-0.5310885969160254,NOT_IMPLEMENTED,0.8195937873357229,0.7802419456672213,0.864111426269709
15,0.09567986535432518,0.5708703621272607,-0.09567986535479699,0.9354868527905678,0.9742875237492084,-0.5729156943995577,NOT_IMPLEMENTED,0.8339307048984468,0.7850743081407308,0.8714490641117666
16,0.08405605559417763,0.5142681520140503,-0.08405605559417763,0.9425426477296495,0.9770740975300823,-0.5161109191261468,NOT_IMPLEMENTED,0.8470728793309439,0.7944215379450627,0.8807721029757883
17,0.07173852535585268,0.5293638443449579,-0.07173852535585268,0.9505723974353274,0.9825205826472451,-0.5312588663811806,NOT_IMPLEMENTED,0.8243727598566308,0.7772761090539547,0.8610031358372495
18,0.06195555308772621,0.43619606825755214,-0.06195555308772621,0.9564812118461188,0.9854338188727042,-0.4377593647094746,NOT_IMPLEMENTED,0.8422939068100358,0.8094856514013511,0.8833175345703408
19,0.06005544472385259,0.5679736700101264,-0.06005544472385259,0.9581328595421356,0.9851804939835339,-0.5700092423262292,NOT_IMPLEMENTED,0.8327359617682198,0.7901453325255655,0.8807600340677988
20,0.04953349476964917,0.5972748487202331,-0.04953349476964917,0.9653935423375626,0.9878404053198226,-0.5994155602513455,NOT_IMPLEMENTED,0.8410991636798089,0.8018495499589252,0.896740939454793
21,0.04896915246345337,0.5029846918664502,-0.04896915246345337,0.9661360637274435,0.9878404053198226,-0.5047874548187239,NOT_IMPLEMENTED,0.8458781362007168,0.8112190407806542,0.8954088801836312
22,0.04271865631108914,0.6789711390510309,-0.04271865631156094,0.9704505328651378,0.9891070297656744,-0.6814046231098416,NOT_IMPLEMENTED,0.7765830346475507,0.7550862033805824,0.861651434906922
23,0.04112643043487778,0.6060181988189021,-0.0411264304424265,0.971948280432304,0.9903736542115262,-0.6081903015038461,NOT_IMPLEMENTED,0.8183990442054958,0.7953165780614924,0.8973421806930214
24,0.0373313719268455,0.5776035576186803,-0.0373313719268455,0.9731918910656052,0.9896136795440152,-0.5796737687118108,NOT_IMPLEMENTED,0.8267622461170848,0.8003474577923118,0.8986952049900269
25,0.035270422514258826,0.6600156178234621,-0.035270422514258826,0.9763213028902945,0.9913869537682077,-0.6623811840181393,NOT_IMPLEMENTED,0.8172043010752689,0.7868830869274754,0.8883038428094652
26,0.030475591003207538,0.5064301439352091,-0.030475591003207538,0.9782332080173879,0.9930335655478151,-0.5082452933505199,NOT_IMPLEMENTED,0.8279569892473119,0.8091465049604646,0.9013433936391395
27,0.02755829498244146,0.552544141323038,-0.02755829498244146,0.980855491627555,0.9930335655478151,-0.5545245405560487,NOT_IMPLEMENTED,0.8327359617682198,0.8212446972745578,0.9241879788208464
28,0.031237230421007928,0.5577069635835956,-0.031237230421007928,0.9782929516792781,0.9916402786573781,-0.5597052835281489,NOT_IMPLEMENTED,0.8375149342891278,0.815795880919289,0.9050641142481687
29,0.026496500768318443,0.8354659861804369,-0.026496500768318443,0.9818146356514522,0.993666877770741,-0.8384604392141796,NOT_IMPLEMENTED,0.8040621266427718,0.769885277021743,0.8951962190716924
30,0.02907576155469753,0.5865044699297999,-0.02907576155469753,0.9810729935961533,0.9927802406586447,-0.5886066258068684,NOT_IMPLEMENTED,0.8410991636798089,0.8131857934533624,0.9079802064058174
31,0.026343874452218655,0.7305026879938548,-0.026343874452218655,0.9824834387775854,0.9925269157694744,-0.7331209545527132,NOT_IMPLEMENTED,0.7992831541218638,0.7721503809931173,0.8814818393372293
32,0.021865507956681355,0.6158625807300506,-0.021865507956681355,0.984853339503239,0.9939202026599113,-0.6180699700743381,NOT_IMPLEMENTED,0.8255675029868578,0.8120068926965037,0.9169399521826558
33,0.02361702953848104,0.5633526783899296,-0.02361702953848104,0.9844890417117841,0.9949335022165928,-0.565371836699008,NOT_IMPLEMENTED,0.8351254480286738,0.8122588928739942,0.9076041541504034
34,0.018280202481076747,0.6699892284019067,-0.018280202481076747,0.9871355995098026,0.9959468017732742,-0.6723905777678166,NOT_IMPLEMENTED,0.8339307048984468,0.8067744459729895,0.9111917960316192
