epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob
1,1.702642937887878,1.2756359432593432,-1.702642937887878,0.2510452850207527,0.4031598250811116,-1.276167072374235,NOT_IMPLEMENTED,0.6277915632754343,0.39421919620510365,0.4903724075990634
2,1.1426197280251098,1.1901677216928783,-1.1426197280251098,0.4319140963378224,0.6240654535195373,-1.1888627966047813,NOT_IMPLEMENTED,0.6004962779156328,0.4571642346180994,0.5641579268588026
3,0.8718664971402454,1.0279003795568307,-0.8718664971402454,0.5440545434030314,0.728311468472281,-1.0266858212853187,NOT_IMPLEMENTED,0.6215880893300249,0.5457127841175637,0.6739213380860928
4,0.7001925249659134,1.1084926577819751,-0.7001925249659134,0.6186875772262722,0.7850190435886585,-1.1043438202431124,NOT_IMPLEMENTED,0.6699751861042184,0.5513259393738458,0.7050146228326462
5,0.5622569675553638,0.9409462651053425,-0.5622569675553638,0.6844704093330671,0.8291719565524052,-0.9379419222307708,NOT_IMPLEMENTED,0.6674937965260546,0.6041666832810301,0.7236448205434359
6,0.45939258721200626,0.9831935874518413,-0.45939258721200626,0.7334112812756013,0.8676823247284525,-0.9798057841520673,NOT_IMPLEMENTED,0.707196029776675,0.6190246485229166,0.7509106100345072
7,0.38114663480911815,0.9747350328707939,-0.38114663480911815,0.7743744097620635,0.8927916490337142,-0.9720385915370977,NOT_IMPLEMENTED,0.684863523573201,0.6381591809890407,0.7707102218869306
8,0.3175857855717232,1.1658865664947298,-0.3175857855717232,0.8061379250401638,0.913245873889124,-1.16036672184877,NOT_IMPLEMENTED,0.6811414392059554,0.6338052388752069,0.8096834660759635
9,0.26951817285087754,1.1809497760438203,-0.26951817285087754,0.8322734907395545,0.9234024545069827,-1.1749662354694814,NOT_IMPLEMENTED,0.6799007444168734,0.6074912199015653,0.7850697428062003
10,0.21961713200871025,1.0110560261314772,-0.21961713200871025,0.8585363438219521,0.9382141345746932,-1.008312607633537,NOT_IMPLEMENTED,0.6960297766749379,0.6627896243600041,0.8314271502695959
11,0.19934794325980337,1.1745888261046113,-0.19934794325980337,0.8714569351024972,0.9459726336577796,-1.168862054792346,NOT_IMPLEMENTED,0.7034739454094293,0.6515916990989786,0.8408809999378384
12,0.16613681600262342,0.9861871967378008,-0.16613681600262342,0.891623377547853,0.9597968683876428,-0.9834823390843332,NOT_IMPLEMENTED,0.7009925558312655,0.6617672026305281,0.8012035577823743
13,0.1467052573328696,0.9870057956760491,-0.1467052573328696,0.9017432747640922,0.9624770771618,-0.9842373047858274,NOT_IMPLEMENTED,0.7096774193548387,0.6747852876671491,0.817385129242322
14,0.11873739005016028,0.9591415750120978,-0.11873739005016028,0.9174852470556895,0.9727747213993511,-0.9581027712682193,NOT_IMPLEMENTED,0.7320099255583127,0.695465614422971,0.836741056838639
15,0.10147599575873538,0.9344683867979491,-0.10147599575873538,0.9277564521166677,0.9772887572295105,-0.9323843324264609,NOT_IMPLEMENTED,0.7766749379652605,0.7141371606005629,0.8398095676975865
16,0.08581518427842048,1.1012255126762545,-0.08581518427842048,0.9374568514815845,0.9791225842855128,-1.0993197037498685,NOT_IMPLEMENTED,0.7022332506203474,0.6674125576507365,0.8459952525406262
17,0.07605262667045942,1.217198585197825,-0.07605262667045942,0.943311262184526,0.9829313020172098,-1.2130841448375604,NOT_IMPLEMENTED,0.6836228287841191,0.6607560415569665,0.8672182829149307
18,0.06369614025471992,0.9182444578656203,-0.06369614025471992,0.9541419619768942,0.9863168288898293,-0.9190613981818772,NOT_IMPLEMENTED,0.7617866004962779,0.7293878217636799,0.8568955270883167
19,0.06115702913716675,1.3906887386450637,-0.06115702913716675,0.9550124193676702,0.9861757652701368,-1.385161297527551,NOT_IMPLEMENTED,0.6637717121588089,0.6483476601688944,0.8879035187714153
20,0.050243590734597665,1.1892348003745457,-0.050243590734597665,0.9621943000071612,0.9895612921427563,-1.1877048978028546,NOT_IMPLEMENTED,0.728287841191067,0.6993066381210133,0.876466623163105
21,0.04622984513695164,1.2731809238808132,-0.04622984513695164,0.9657519806997963,0.9909719283396812,-1.2706936601195231,NOT_IMPLEMENTED,0.7196029776674938,0.6868103662177587,0.8780379892874592
22,0.047520569140759694,1.1041438667753298,-0.047520569140759694,0.9651603935400914,0.9899844830018338,-1.1021740749778333,NOT_IMPLEMENTED,0.6836228287841191,0.6760435489655724,0.8576246852022839
23,0.0345691321488356,1.1114129837696605,-0.0345691321488356,0.9745382220141308,0.9937932007335308,-1.1100177676652363,NOT_IMPLEMENTED,0.7233250620347395,0.7030943289731927,0.8709344440890897
24,0.04084058968552015,1.3898357751865777,-0.04084058968552015,0.9710367881034769,0.9898434193821414,-1.3872816293399908,NOT_IMPLEMENTED,0.6687344913151365,0.6611430500414472,0.8581477057549262
25,0.027864821824816463,1.2306277896616191,-0.027864821824816463,0.9789547227697055,0.9946395824516857,-1.2297957044193883,NOT_IMPLEMENTED,0.7146401985111662,0.6985679499564632,0.883655781263749
26,0.02518559692817857,1.1992572416454301,-0.02518559692817857,0.9798805626583046,0.9949217096910706,-1.199105776597257,NOT_IMPLEMENTED,0.7022332506203474,0.6800699211083926,0.8812948567399908
27,0.031078582133548766,1.3195241089935628,-0.031078582133548766,0.9777570080770588,0.9926646917759909,-1.3177672600172572,NOT_IMPLEMENTED,0.7245657568238213,0.7012489313079465,0.8939919720216661
28,0.026171103807889826,1.288441188659232,-0.026171103807889826,0.9815803314089036,0.9947806460713782,-1.2878453803528043,NOT_IMPLEMENTED,0.6985111662531017,0.6764830397649971,0.8802151064718923
29,0.027516155775540414,1.1824500851301012,-0.027516155775540414,0.9796694169862084,0.9932289462547609,-1.182385372306251,NOT_IMPLEMENTED,0.6761786600496278,0.6709435034922275,0.8798853442923307
30,0.020353972438320895,1.1474695721150452,-0.020353972438320895,0.984513961186331,0.9949217096910706,-1.148642269964532,NOT_IMPLEMENTED,0.7332506203473945,0.704002103423954,0.8483527523116497
31,0.019147292833419864,1.1758662379045268,-0.019147292833419864,0.9853665340908221,0.9957680914092255,-1.1760027896107248,NOT_IMPLEMENTED,0.7369727047146402,0.7142512694038173,0.8649248473401697
32,0.018862124068162327,1.4728970816127858,-0.018862124068162327,0.9869195394642395,0.9957680914092255,-1.4705167774424783,NOT_IMPLEMENTED,0.6997518610421837,0.6893279154602411,0.9000952626872003
33,0.01908053583199737,1.7826802602826184,-0.01908053583199737,0.9861785907968584,0.9963323458879955,-1.7791057155714844,NOT_IMPLEMENTED,0.6625310173697271,0.6402265812078533,0.8962450867551136
34,0.016685570970330917,1.6270055338141758,-0.016685570970330917,0.9868019725801712,0.9964734095076879,-1.623910465946605,NOT_IMPLEMENTED,0.6786600496277916,0.6737101759770816,0.9151958981459549
35,0.011304226906273359,1.2389576989180298,-0.011304226906273359,0.9904076207578351,0.9984483001833827,-1.239403944092818,NOT_IMPLEMENTED,0.7320099255583127,0.7216473336403186,0.9077951875573057
36,0.01586814840751079,1.6261255025806125,-0.01586814840751079,0.9885636472930629,0.9971787276061503,-1.6220678388571046,NOT_IMPLEMENTED,0.7121588089330024,0.6986588624770529,0.9189203508734407
37,0.018268740353163157,1.4057457103057693,-0.018268740353163157,0.986485773234198,0.9957680914092255,-1.4043353667094778,NOT_IMPLEMENTED,0.705955334987593,0.6862367378275093,0.8779716104195077
38,0.014528550810020998,1.4004761921451965,-0.014528550810020998,0.98934425843078,0.9966144731273805,-1.399873346860133,NOT_IMPLEMENTED,0.6811414392059554,0.6743031210698206,0.9032625885814355
39,0.013924285731445399,1.5064334032103852,-0.013924285731445399,0.9899787967378516,0.9973197912258428,-1.503160234197404,NOT_IMPLEMENTED,0.6861042183622829,0.6794608452405883,0.9007345312286548
40,0.013192731011351063,1.4288471920720323,-0.013192731011351063,0.9901489445669666,0.9968966003667654,-1.4290972620979334,NOT_IMPLEMENTED,0.6935483870967742,0.7021114877968213,0.9065146240643769
