epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob,val_level_0_acc,val_level_1_acc,val_level_2_acc
1,1.7628016013941263,1.3436840314854372,-1.7628016034353813,0.23822277666443797,NOT_IMPLEMENTED,-1.3436840321566608,0.5022522522522522,0.5022522522522522,0.3468078477224251,0.45201465514329103,0.6869369369369369,0.5247747747747747,0.5022522522522522
2,1.2236063383587692,1.206608375987491,-1.2236063383247482,0.39531592140612126,NOT_IMPLEMENTED,-1.2066083702820916,0.5236486486486487,0.5236486486486487,0.4162247629987227,0.525906703359372,0.5912162162162162,0.5416666666666666,0.5236486486486487
3,0.9316613859067496,0.9775375517101975,-0.9316613876843425,0.507809495744742,NOT_IMPLEMENTED,-0.9775375535980135,0.6452702702702703,0.6452702702702703,0.5102828703485094,0.6069670481993271,0.6835585585585585,0.6565315315315315,0.6452702702702703
4,0.7617420497601299,0.8387831677305134,-0.7617420499770132,0.583331124780521,NOT_IMPLEMENTED,-0.8387831678563679,0.6666666666666666,0.6666666666666666,0.5550260947228552,0.6370685864407737,0.7353603603603603,0.6858108108108109,0.6666666666666666
5,0.6236425913853324,0.8147298105413446,-0.6236425901563268,0.647969304834871,NOT_IMPLEMENTED,-0.8147298127479918,0.6768018018018018,0.6768018018018018,0.5980149346428949,0.7131592851501327,0.7398648648648649,0.6959459459459459,0.6768018018018018
6,0.5131391515406741,0.8809095729259891,-0.5131391516725052,0.7018788746434804,NOT_IMPLEMENTED,-0.8809095677911295,0.6542792792792793,0.6542792792792793,0.567502319879897,0.6893737473197885,0.7207207207207207,0.6734234234234234,0.6542792792792793
7,0.4243652416865201,0.8152796608513339,-0.4243652423977699,0.748229575101031,NOT_IMPLEMENTED,-0.8152796664099032,0.6936936936936937,0.6936936936936937,0.6123308513212848,0.7344903936525723,0.7623873873873874,0.713963963963964,0.6936936936936937
8,0.3539791933460731,0.7509389594448982,-0.3539791944969369,0.782538241226243,NOT_IMPLEMENTED,-0.7509389578507425,0.7297297297297297,0.7297297297297297,0.6323055945806675,0.736640921449876,0.7916666666666666,0.7545045045045045,0.7297297297297297
9,0.3037488427673377,0.8106041512040941,-0.30374884313837835,0.8108451298212624,NOT_IMPLEMENTED,-0.8106041522088318,0.7421171171171171,0.7421171171171171,0.6429294649813626,0.7599430107050114,0.8119369369369369,0.7713963963963963,0.7421171171171171
10,0.2460407357392875,0.6283799724879902,-0.24604073539429416,0.8395030179558551,NOT_IMPLEMENTED,-0.6283799742069515,0.795045045045045,0.795045045045045,0.6848857969314128,0.7716722534046517,0.8603603603603603,0.8400900900900901,0.795045045045045
11,0.21550930863444068,0.7133638833320137,-0.21550930841117844,0.858201034979461,NOT_IMPLEMENTED,-0.713363882067177,0.7443693693693694,0.7443693693693694,0.6708269820020005,0.7816988900975064,0.8108108108108109,0.7725225225225225,0.7443693693693694
12,0.17490839413670212,0.7092358210923251,-0.17490839457658192,0.8814911408069199,NOT_IMPLEMENTED,-0.7092358232161181,0.7826576576576577,0.7826576576576577,0.6951438602026518,0.8119511155931799,0.8468468468468469,0.8085585585585585,0.7826576576576577
13,0.1571233331359504,0.6530520042204214,-0.15712333299322204,0.8932247102668841,NOT_IMPLEMENTED,-0.6530519983136548,0.786036036036036,0.786036036036036,0.7078173768010225,0.8093914220461974,0.8457207207207207,0.8322072072072072,0.786036036036036
14,0.13119819348071463,0.9002909045152551,-0.13119819375686878,0.9086854343885156,NOT_IMPLEMENTED,-0.9002909078745188,0.6722972972972973,0.6722972972972973,0.6468814716817023,0.8335245281189412,0.8581081081081081,0.7927927927927928,0.6722972972972973
15,0.11418355499482213,0.806276335636351,-0.11418355532047939,0.9198693586811083,NOT_IMPLEMENTED,-0.8062763310806839,0.6948198198198198,0.6948198198198198,0.6605078694452574,0.7994791725734333,0.7826576576576577,0.7657657657657657,0.6948198198198198
16,0.09653514992051278,0.7618876325358797,-0.09653514992157593,0.9300982451670246,NOT_IMPLEMENTED,-0.7618876313279396,0.7387387387387387,0.7387387387387387,0.6958038594137441,0.8233078782622879,0.8175675675675675,0.7725225225225225,0.7387387387387387
17,0.07987810673681725,0.8634076274916748,-0.07987810719184701,0.9408485854053061,NOT_IMPLEMENTED,-0.8634076258705128,0.7015765765765766,0.7015765765765766,0.6751885700400349,0.8323103224372005,0.831081081081081,0.7882882882882883,0.7015765765765766
18,0.07177806783666507,0.9984312876649956,-0.07177806760087753,0.9479471321587694,NOT_IMPLEMENTED,-0.9984312908488497,0.7094594594594594,0.7094594594594594,0.652421713898982,0.8126875833348111,0.7882882882882883,0.7702702702702703,0.7094594594594594
19,0.06043009535815103,0.7833790792991839,-0.060430095158909396,0.9543113816342398,NOT_IMPLEMENTED,-0.7833790790434111,0.7646396396396397,0.7646396396396397,0.71311703955268,0.8283967220031463,0.8277027027027027,0.8051801801801802,0.7646396396396397
20,0.05488883295729299,0.7796561525781497,-0.054888832674112056,0.9582281994833249,NOT_IMPLEMENTED,-0.7796561509902866,0.7353603603603603,0.7353603603603603,0.7012261343566147,0.8351420977631131,0.8367117117117117,0.8006756756756757,0.7353603603603603
21,0.04721728605696817,1.071502735737545,-0.04721728626136776,0.9632813336846491,NOT_IMPLEMENTED,-1.0715027422924945,0.6509009009009009,0.6509009009009009,0.6546627489833144,0.8360840511751605,0.7995495495495496,0.7195945945945946,0.6509009009009009
22,0.03958052993163607,0.8982503738479208,-0.03958052986161743,0.9688327768689966,NOT_IMPLEMENTED,-0.8982503755196868,0.713963963963964,0.713963963963964,0.694961025606136,0.8476841602776501,0.847972972972973,0.8108108108108109,0.713963963963964
23,0.03823276483675411,0.8964860777780052,-0.038232764897636266,0.9703088799431988,NOT_IMPLEMENTED,-0.8964860800917597,0.7252252252252253,0.7252252252252253,0.6888498604834616,0.8340644132983577,0.8581081081081081,0.8006756756756757,0.7252252252252253
24,0.04290703044973444,0.983647361993749,-0.04290703047922035,0.969789449856978,NOT_IMPLEMENTED,-0.9836473543564517,0.6880630630630631,0.6880630630630631,0.6662932301426793,0.8348272548870997,0.8018018018018018,0.7556306306306306,0.6880630630630631
25,0.025864410726591073,0.7503624292485993,-0.025864410782302817,0.9786611270482681,NOT_IMPLEMENTED,-0.7503624260498,0.7894144144144144,0.7894144144144144,0.7331525602856198,0.8544835808040859,0.8772522522522522,0.8547297297297297,0.7894144144144144
26,0.02816157956609359,0.8310555258145984,-0.028161579630692633,0.9779153651298453,NOT_IMPLEMENTED,-0.8310555202592409,0.7691441441441441,0.7691441441441441,0.7295575164728336,0.8612277886352023,0.8637387387387387,0.8378378378378378,0.7691441441441441
27,0.02456892300762949,0.9004899448218321,-0.024568922936722127,0.9809873280323804,NOT_IMPLEMENTED,-0.9004899402606588,0.7522522522522522,0.7522522522522522,0.7184974373326646,0.8607451325064307,0.8457207207207207,0.8119369369369369,0.7522522522522522
28,0.025633080313655146,1.0271377640163188,-0.025633080324718588,0.9796263210169257,NOT_IMPLEMENTED,-1.027137765790866,0.7094594594594594,0.7094594594594594,0.692702941311238,0.8832474775142498,0.8502252252252253,0.8153153153153153,0.7094594594594594
29,0.01913999731667273,0.9983800215256804,-0.019139997268683387,0.9843981697406943,NOT_IMPLEMENTED,-0.998380032949065,0.7184684684684685,0.7184684684684685,0.7013102237571467,0.86263938691165,0.8051801801801802,0.7837837837837838,0.7184684684684685
30,0.020299638568272486,0.9977041146457605,-0.02029963841274474,0.984780439809305,NOT_IMPLEMENTED,-0.997704123075875,0.7286036036036037,0.7286036036036037,0.6989775522536522,0.8687255992008759,0.8423423423423423,0.8108108108108109,0.7286036036036037
31,0.01627046060536993,0.9973133829090157,-0.016270460565849475,0.9867158468863736,NOT_IMPLEMENTED,-0.9973133867250261,0.6936936936936937,0.6936936936936937,0.6825613716264834,0.8517825906878119,0.8085585585585585,0.7894144144144144,0.6936936936936937
32,0.021912038699384667,0.9257736245351004,-0.02191203870863535,0.9842407949030672,NOT_IMPLEMENTED,-0.9257736242367226,0.7511261261261262,0.7511261261261262,0.7229127228797019,0.880893219161678,0.8434684684684685,0.7792792792792793,0.7511261261261262
33,0.014056391867431357,1.0969230478261018,-0.01405639170334699,0.9887416037522494,NOT_IMPLEMENTED,-1.0969230406461081,0.6981981981981982,0.6981981981981982,0.6804700030668361,0.8647625516126821,0.8265765765765766,0.7894144144144144,0.6981981981981982
34,0.022498740377935866,0.7809426144560332,-0.022498740467089186,0.9845230290198435,NOT_IMPLEMENTED,-0.7809426199768421,0.7646396396396397,0.7646396396396397,0.740882284133821,0.8657368295364551,0.8423423423423423,0.8243243243243243,0.7646396396396397
35,0.015810510688863896,1.046459967087939,-0.01581051083097374,0.9883320610885207,NOT_IMPLEMENTED,-1.0464599693187084,0.7015765765765766,0.7015765765765766,0.6975807688861817,0.880624260719832,0.8231981981981982,0.8018018018018018,0.7015765765765766
36,0.012152694598113743,1.1674566215683995,-0.012152694592739833,0.989838385350628,NOT_IMPLEMENTED,-1.16745662180123,0.6869369369369369,0.6869369369369369,0.6740504016445296,0.8755128289665188,0.8029279279279279,0.7725225225225225,0.6869369369369369
37,0.020243630360062225,0.8870890243230803,-0.02024363025113674,0.9862489422706708,NOT_IMPLEMENTED,-0.8870890241862136,0.7342342342342343,0.7342342342342343,0.7228930608310677,0.8851232858928474,0.8220720720720721,0.8029279279279279,0.7342342342342343
38,0.01266166006760766,1.014005611442896,-0.012661660061894248,0.9900424487922834,NOT_IMPLEMENTED,-1.0140056117260663,0.7454954954954955,0.7454954954954955,0.7157403686092244,0.8839441258628089,0.8569819819819819,0.8243243243243243,0.7454954954954955
39,0.010095902552133895,0.919977560187252,-0.010095902411421775,0.991615589827163,NOT_IMPLEMENTED,-0.9199775685618136,0.7646396396396397,0.7646396396396397,0.7400462539480613,0.8871954577463167,0.8581081081081081,0.8254504504504504,0.7646396396396397
40,0.01986134116535942,1.0138544389365953,-0.019861341065229868,0.9869251214137905,NOT_IMPLEMENTED,-1.013854443639617,0.7195945945945946,0.7195945945945946,0.7094781557853157,0.8952874151973037,0.838963963963964,0.8277027027027027,0.7195945945945946
