epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob
1,1.6970843721121753,1.3004194233379407,-1.6970843721121753,0.2519908498756265,0.40714896041013954,-1.3024325635698106,NOT_IMPLEMENTED,0.5910652920962199,0.363976414329271,0.4536032048560773
2,1.1621416512036649,1.1400213189865356,-1.1621416512036649,0.42606167339959555,0.6147821133580177,-1.1420659497977668,NOT_IMPLEMENTED,0.6174112256586484,0.4497080497520486,0.55660007472437
3,0.9007938766856264,1.0556606409144185,-0.9007938766856264,0.5353853626427048,0.7200227855311877,-1.058447812448116,NOT_IMPLEMENTED,0.6643757159221076,0.5285054404301333,0.6572481513296479
4,0.7239733320620582,0.9211078926444598,-0.7239733320620582,0.60818819268893,0.7805468527485047,-0.9226981157016645,NOT_IMPLEMENTED,0.7296678121420389,0.5690497898017691,0.6835321972460272
5,0.6014837400408585,0.9609136180994717,-0.6014837400408585,0.6671820980897661,0.821418399316434,-0.9618557803887545,NOT_IMPLEMENTED,0.6666666666666666,0.5697347232975911,0.6897102367017687
6,0.49724156399319,0.9543802264150759,-0.49724156399319,0.7169106077903495,0.8548846482483623,-0.9565517956184016,NOT_IMPLEMENTED,0.7331042382588774,0.6220633941963912,0.7571614373727079
7,0.40903947176146566,0.9483515819721774,-0.40903947176146566,0.7594087087381673,0.8836513813728283,-0.9513316889766087,NOT_IMPLEMENTED,0.7445589919816724,0.641613114467328,0.7716968161953274
8,0.34386829715442224,0.8913622597172924,-0.34386829715442224,0.792502694103468,0.9051552264312162,-0.8939944292330114,NOT_IMPLEMENTED,0.7468499427262314,0.648325217070585,0.7551818098808891
9,0.2817228439233238,0.8820828661241794,-0.2817228439233238,0.825218814363648,0.9239532896610653,-0.8837928158025186,NOT_IMPLEMENTED,0.7422680412371134,0.6671173397754613,0.8026192821860996
10,0.23939362861792046,0.9022334072745265,-0.23939362861792046,0.8463992577444991,0.93520364568499,-0.9047998344730522,NOT_IMPLEMENTED,0.7353951890034365,0.6822044080611903,0.8175091989261588
11,0.19884960189438372,0.8678242618826189,-0.19884960189438372,0.8699605440665757,0.9463115921389917,-0.870469940233152,NOT_IMPLEMENTED,0.7514318442153494,0.6672916430787942,0.7964820424852229
12,0.17196199231423598,0.9372430291860343,-0.17196199231423598,0.8860744015400664,0.9551409854742239,-0.9398338160939506,NOT_IMPLEMENTED,0.7434135166093929,0.6969435966711274,0.8346127098914821
13,0.1401143712849475,0.9793940404744725,-0.1401143712849475,0.9024915688910897,0.9634007405297637,-0.9826310949543019,NOT_IMPLEMENTED,0.736540664375716,0.683717573904363,0.8370584253592999
14,0.12041715885705319,1.1566169924170766,-0.12041715885705319,0.9149602732720842,0.9719453147251496,-1.1600695951753226,NOT_IMPLEMENTED,0.7262313860252004,0.690193414961213,0.8607414273325383
15,0.10508143468426487,1.013416057808716,-0.10508143468426487,0.9250421668986253,0.9757903731130732,-1.01604456608029,NOT_IMPLEMENTED,0.738831615120275,0.6874125920756713,0.8414379741318038
16,0.093156745713527,1.163707570994664,-0.093156745713527,0.9332865901240456,0.9790657932213045,-1.1675731132429985,NOT_IMPLEMENTED,0.7193585337915235,0.6754989162480025,0.8417350451834287
17,0.07569916280551871,1.333317341537589,-0.07569916280551871,0.9446008695556797,0.9831956707490743,-1.3377125296749193,NOT_IMPLEMENTED,0.7262313860252004,0.684752691242703,0.853275336555599
18,0.06717225259959121,0.963457008114629,-0.06717225259959121,0.9502837288284628,0.9854742238678439,-0.9663646102670627,NOT_IMPLEMENTED,0.736540664375716,0.6913546566837568,0.8494609971226695
19,0.05829611888389299,1.0508593387974077,-0.05829611888389299,0.9561092580980484,0.988464824836229,-1.0525581244515834,NOT_IMPLEMENTED,0.7491408934707904,0.7040113573904573,0.8633247078625743
20,0.052322271342176076,1.1548313102509495,-0.052322271342176076,0.9612260370564081,0.9896041013956138,-1.158678035979892,NOT_IMPLEMENTED,0.738831615120275,0.6988191766427555,0.8678752420147943
