epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob,val_level_0_acc,val_level_1_acc,val_level_2_acc
1,1.7760269325887057,1.185751026159241,-1.7760269332529925,0.2203708529102464,NOT_IMPLEMENTED,-1.1877682314409008,0.5806451612903226,0.5806451612903226,0.40156458644029486,0.49650997635569055,0.7001194743130227,0.6284348864994026,0.5806451612903226
2,1.1453525791173045,1.0546721215404216,-1.1453525775396232,0.43517398901789506,NOT_IMPLEMENTED,-1.0580239930994622,0.6869772998805257,0.6869772998805257,0.5547675024651285,0.6951213649951429,0.7335722819593787,0.6965352449223416,0.6869772998805257
3,0.7927964236662773,0.678098122048236,-0.7927964207694583,0.5942264305693763,NOT_IMPLEMENTED,-0.6801451633694351,0.7897252090800478,0.7897252090800478,0.6725922474724417,0.7432198280217115,0.8243727598566308,0.7956989247311828,0.7897252090800478
4,0.5455199669019943,0.7906523786352149,-0.5455199654167848,0.7119825973034871,NOT_IMPLEMENTED,-0.7926878370344639,0.7622461170848268,0.7622461170848268,0.7009809476500344,0.8179447707167093,0.8148148148148148,0.7634408602150538,0.7622461170848268
5,0.3967301561176331,0.7560055248550184,-0.39673015511978754,0.786581888160807,NOT_IMPLEMENTED,-0.75852257581016,0.7777777777777778,0.7777777777777778,0.7135716753621255,0.8349414474932808,0.8518518518518519,0.7789725209080047,0.7777777777777778
6,0.3044696808431728,0.7914740164653353,-0.3044696818492748,0.8334598536428589,NOT_IMPLEMENTED,-0.7913376506253311,0.7753882915173238,0.7753882915173238,0.7225800563571274,0.849405647605978,0.8399044205495818,0.7753882915173238,0.7753882915173238
7,0.22510964612607687,0.7233366394393324,-0.22510964564295918,0.8730290657118823,NOT_IMPLEMENTED,-0.7258521476282049,0.8076463560334528,0.8076463560334528,0.7731725359190892,0.880027292236205,0.8649940262843488,0.8136200716845878,0.8076463560334528
8,0.177778554985228,0.7166725172134604,-0.17777855483307423,0.8976681909270079,NOT_IMPLEMENTED,-0.7191745783291366,0.8052568697729988,0.8052568697729988,0.7715743661923791,0.8798051303432833,0.8470728793309439,0.8124253285543608,0.8052568697729988
9,0.1404698323665433,0.8937768369035136,-0.1404698322725972,0.9179443656009261,NOT_IMPLEMENTED,-0.8951420407564092,0.7873357228195937,0.7873357228195937,0.7639198155813319,0.9017506083707229,0.8422939068100358,0.7956989247311828,0.7873357228195937
10,0.11722210676016181,0.7663756105440414,-0.11722210647381197,0.9323876952750584,NOT_IMPLEMENTED,-0.7691160922276419,0.7849462365591398,0.7849462365591398,0.7673580375908381,0.892806372833366,0.8506571087216248,0.7849462365591398,0.7849462365591398
11,0.11257045090841278,0.9568723118342902,-0.11257045054123863,0.9361087577200468,NOT_IMPLEMENTED,-0.9601781880158959,0.8172043010752689,0.8172043010752689,0.7906590178163818,0.9092910693537805,0.8912783751493429,0.8303464755077659,0.8172043010752689
12,0.08680254028171026,0.6687344866533143,-0.08680254045599414,0.9491636379722888,NOT_IMPLEMENTED,-0.6711286459648882,0.8410991636798089,0.8410991636798089,0.8213139127232267,0.9226368245542975,0.8721624850657109,0.8446833930704899,0.8410991636798089
13,0.0834608273598805,0.8580648543063685,-0.08346082722655429,0.9541024065066012,NOT_IMPLEMENTED,-0.861017310039976,0.8124253285543608,0.8124253285543608,0.7782865821015593,0.9048159685755859,0.8482676224611708,0.8195937873357229,0.8124253285543608
14,0.059909998606665744,0.8281325598495771,-0.05990999873126744,0.9638689533555399,NOT_IMPLEMENTED,-0.8310994270728876,0.8183990442054958,0.8183990442054958,0.8036981309756298,0.9211457620242448,0.8649940262843488,0.8183990442054958,0.8183990442054958
15,0.06471365767777035,0.8568453490684208,-0.06471365768532643,0.9628938326145982,NOT_IMPLEMENTED,-0.8598907000881485,0.8100358422939068,0.8100358422939068,0.7847875996872231,0.9055845111501687,0.8614097968936678,0.8183990442054958,0.8100358422939068
16,0.058232489697633005,0.8881141249406764,-0.0582324896003696,0.9680068368184651,NOT_IMPLEMENTED,-0.891297241357469,0.8076463560334528,0.8076463560334528,0.7845215120908038,0.915677037432772,0.8554360812425329,0.8088410991636799,0.8076463560334528
17,0.060367318432959144,0.8751010349630156,-0.06036731842871299,0.9674621308345079,NOT_IMPLEMENTED,-0.8782363166447255,0.8279569892473119,0.8279569892473119,0.8068013906194033,0.9309790133005686,0.8793309438470729,0.8327359617682198,0.8279569892473119
18,0.056213655361720204,1.2041604592498472,-0.05621365569807475,0.9691600007851435,NOT_IMPLEMENTED,-1.2084521022582324,0.7347670250896058,0.7347670250896058,0.7258193175104783,0.8973968061779847,0.7968936678614098,0.7347670250896058,0.7347670250896058
