epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob,val_level_0_acc,val_level_1_acc,val_level_2_acc
1,4.468933042180333,2.9098099282809664,-4.468933038979678,0.04293024787389043,NOT_IMPLEMENTED,-2.9141657665781366,0.5543608124253285,0.6152927120669056,0.18033978677707477,0.2070018027952495,0.7753882915173238,0.6499402628434886,0.6152927120669056
2,2.829662450420337,1.9782152335558618,-2.8296624563385286,0.21338319038267398,NOT_IMPLEMENTED,-1.9831628721817136,0.6965352449223416,0.7574671445639187,0.472919016399976,0.5331064113009646,0.7956989247311828,0.7729988052568698,0.7574671445639187
3,1.8633297947296739,1.9240605609580166,-1.8633297969716418,0.4130085430777016,NOT_IMPLEMENTED,-1.9307937025578787,0.7729988052568698,0.7980884109916367,0.5737035856843706,0.6551526341956718,0.8697729988052568,0.8076463560334528,0.7980884109916367
4,1.2244711862018345,1.577666814705091,-1.2244711858206245,0.5815182444922581,NOT_IMPLEMENTED,-1.5811009180410505,0.8040621266427718,0.8291517323775388,0.662600173745104,0.734132944611808,0.8781362007168458,0.8291517323775388,0.8291517323775388
5,0.8365043056119147,1.9325445912002275,-0.8365043048589305,0.6922192882780427,NOT_IMPLEMENTED,-1.9391043224130515,0.7610513739545998,0.7801672640382318,0.6483146955783222,0.7382577263895899,0.8458781362007168,0.7921146953405018,0.7801672640382318
6,0.624470514641167,1.8702971867152622,-0.6244705142731671,0.7621917653877927,NOT_IMPLEMENTED,-1.8767539202241204,0.7873357228195937,0.8195937873357229,0.6884279105291572,0.7635101010864923,0.8482676224611708,0.8172043010752689,0.8195937873357229
7,0.47394967690856116,2.07147692019519,-0.47394967700091495,0.8106223883969745,NOT_IMPLEMENTED,-2.0788832436406954,0.7455197132616488,0.7753882915173238,0.6692185097128117,0.7725873909258643,0.8566308243727598,0.7706093189964157,0.7753882915173238
8,0.36239643637260766,1.9996257331942962,-0.3623964362895718,0.8494821938458668,NOT_IMPLEMENTED,-2.0062194732724374,0.6977299880525687,0.7275985663082437,0.6227613826646172,0.7433508097626972,0.8422939068100358,0.7837514934289128,0.7275985663082437
9,0.2799090902242487,2.0027696291871724,-0.27990908997301805,0.8799636891034357,NOT_IMPLEMENTED,-2.0099098993489783,0.7897252090800478,0.8112305854241338,0.713012078400866,0.8085019597015928,0.8661887694145759,0.8124253285543608,0.8112305854241338
10,0.23644582449204715,2.163613813807024,-0.23644582356921687,0.8973628534674041,NOT_IMPLEMENTED,-2.171360851139895,0.7598566308243727,0.7873357228195937,0.7054472648524184,0.8101565651996161,0.8506571087216248,0.7861409796893668,0.7873357228195937
11,0.20986195115433046,2.3752148827429793,-0.20986195045799108,0.9107725367991758,NOT_IMPLEMENTED,-2.376806732606234,0.7228195937873357,0.7658303464755077,0.6563964833804765,0.7856783663215318,0.8243727598566308,0.7502986857825568,0.7658303464755077
12,0.17818488221485929,2.5107591881265674,-0.17818488201074914,0.9232571801848204,NOT_IMPLEMENTED,-2.5190759888977277,0.7383512544802867,0.7634408602150538,0.693530986777628,0.814715854868097,0.8470728793309439,0.7586618876941458,0.7634408602150538
13,0.16597714391314383,2.38002408955574,-0.16597714296567703,0.9313157388625295,NOT_IMPLEMENTED,-2.3885258228173205,0.7634408602150538,0.7861409796893668,0.7123703746216343,0.8310563943861775,0.8434886499402628,0.7980884109916367,0.7861409796893668
14,0.13868658914354728,2.8776766127101534,-0.13868658793473576,0.940091990500598,NOT_IMPLEMENTED,-2.887988723596678,0.7502986857825568,0.7682198327359617,0.6947496278687706,0.8286290088292376,0.8482676224611708,0.7729988052568698,0.7682198327359617
15,0.1043362751634206,2.986153101134585,-0.10433627459369911,0.9511202153463857,NOT_IMPLEMENTED,-2.9968560236013486,0.7287933094384708,0.7622461170848268,0.6698143534259948,0.8172447953457759,0.8470728793309439,0.7646356033452808,0.7622461170848268
16,0.12293863617569449,2.70817108961405,-0.12293863649543856,0.9475640760396873,NOT_IMPLEMENTED,-2.717831438704808,0.7072879330943848,0.7431302270011948,0.6623649581056199,0.8099773981950047,0.8124253285543608,0.7311827956989247,0.7431302270011948
17,0.11320503484769853,2.283200274392567,-0.1132050346834624,0.9517733664407556,NOT_IMPLEMENTED,-2.2913831691825126,0.7789725209080047,0.7980884109916367,0.7198390097244951,0.8190456451480961,0.8494623655913979,0.8028673835125448,0.7980884109916367
18,0.11913258179095251,2.5671952227361285,-0.11913258251494348,0.9554708531049005,NOT_IMPLEMENTED,-2.576382330998574,0.7610513739545998,0.7837514934289128,0.7158927941069523,0.8284170744382068,0.8327359617682198,0.7801672640382318,0.7837514934289128
