epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob
1,1.70750222909922,1.3037882908886553,-1.70750222909922,0.25139430014385006,0.4095211188020907,-1.3037882908886553,NOT_IMPLEMENTED,0.5563725490196079,0.39220420756906854,0.5094000096706783
2,1.171683583328616,1.0929065459937441,-1.171683583328616,0.4223476411006545,0.6180251447944625,-1.0929065459937441,NOT_IMPLEMENTED,0.6605392156862745,0.5207037597383354,0.6456521309766114
3,0.9028946097414036,1.0626392583271451,-0.9028946097750785,0.5326424944240832,0.7173329566322927,-1.0626392583271451,NOT_IMPLEMENTED,0.6973039215686274,0.5688412686189016,0.6989347230569989
4,0.7192681474537499,0.8845347134104254,-0.7192681474537499,0.6151499774159684,0.7809012572397231,-0.8845347134104254,NOT_IMPLEMENTED,0.7144607843137255,0.6372682531820792,0.7631733157471114
5,0.5901315327323342,0.8092867628643837,-0.5901315327407529,0.6742589185256406,0.8265291707868343,-0.8092867628643837,NOT_IMPLEMENTED,0.7659313725490197,0.6746035423495021,0.7896537374632031
6,0.4742351061901299,0.7554111310906306,-0.4742351061901299,0.7298820904082498,0.8662240429439186,-0.7554111310906306,NOT_IMPLEMENTED,0.7745098039215687,0.6907356671404605,0.8002911601580825
7,0.40132560186814203,0.7583661501469346,-0.40132560186814203,0.7657130136580791,0.8813391721994632,-0.7583661501469346,NOT_IMPLEMENTED,0.7867647058823529,0.7211593997244742,0.8299459844243293
8,0.3322035107124955,0.752713785552438,-0.3322035107124955,0.7999104647818258,0.9042237604181381,-0.752713785552438,NOT_IMPLEMENTED,0.7696078431372549,0.7136017329552594,0.8383088871544483
9,0.28235699794528807,0.8324737308441899,-0.28235699794528807,0.826425004072782,0.9223054103686962,-0.8324737308441899,NOT_IMPLEMENTED,0.758578431372549,0.720914342385881,0.8562601383994607
10,0.24220929388035783,0.8644650126282382,-0.24220929388877657,0.8485531438205202,0.9353015962706597,-0.8644650126282382,NOT_IMPLEMENTED,0.7757352941176471,0.7281761102232278,0.8643406655858544
11,0.19396985027002497,0.7375542455062946,-0.1939698502784437,0.872216028244482,0.9481565192823845,-0.7375542455062946,NOT_IMPLEMENTED,0.7867647058823529,0.7503296585351813,0.8770226865422492
12,0.16531710704153213,0.7706933277978689,-0.16531710704153213,0.8910610301178054,0.9570560813674248,-0.7706933277978689,NOT_IMPLEMENTED,0.7634803921568627,0.7275483193350774,0.8636722000790578
13,0.1358306056825118,0.849558911078573,-0.13583060568303795,0.9071863127967058,0.9669444836841362,-0.849558911078573,NOT_IMPLEMENTED,0.7904411764705882,0.7482015833842988,0.8853545346680809
14,0.12029189633423894,0.9905361697955432,-0.12029189633423894,0.9172783528344106,0.9714648961717757,-0.9905361697955432,NOT_IMPLEMENTED,0.7720588235294118,0.7369661161712572,0.8859920373149947
15,0.101826164357451,0.9258506812224297,-0.101826164357451,0.9285020168554985,0.9757027828789377,-0.9258506812224297,NOT_IMPLEMENTED,0.7953431372549019,0.7650147298095273,0.9141660207042507
16,0.08758472180379408,0.7930850670426142,-0.08758472180379408,0.9372159354767557,0.97768046334228,-0.7930850670426142,NOT_IMPLEMENTED,0.7953431372549019,0.7677790129593774,0.9038173752088173
17,0.07971552632547492,0.8643466996843071,-0.07971552632547492,0.9424453557211127,0.9819183500494421,-0.8643466996843071,NOT_IMPLEMENTED,0.8149509803921569,0.7850822169406741,0.9104861731038374
18,0.06200331119799264,1.0036118570954868,-0.06200331119799264,0.9540551812635303,0.9874276027687526,-1.0036118570954868,NOT_IMPLEMENTED,0.7867647058823529,0.7653088204416574,0.9179081066566355
19,0.054571306760985885,1.083564233338442,-0.054571306760985885,0.9589611777478019,0.9898290719028111,-1.083564233338442,NOT_IMPLEMENTED,0.7781862745098039,0.7494130174757219,0.9027564218815636
20,0.04877322955113917,1.0457281688616016,-0.04877322955113917,0.9633051348944842,0.9918067523661535,-1.0457281688616016,NOT_IMPLEMENTED,0.7855392156862745,0.7649337306034332,0.9107259682872716
21,0.045233722279888464,0.8586320073728155,-0.045233722279896686,0.9663121673010163,0.9911004379149597,-0.8586320073728155,NOT_IMPLEMENTED,0.7965686274509803,0.7754393427395353,0.9127334075815537
22,0.037342682412952466,1.1533883400621634,-0.037342682412952466,0.9719268585665751,0.9923718039271083,-1.1533883400621634,NOT_IMPLEMENTED,0.7892156862745098,0.7663874951939956,0.9201113117091796
23,0.03844790659082503,0.9741724140883034,-0.0384479065913512,0.9715811780953811,0.9920892781466308,-0.9741724140883034,NOT_IMPLEMENTED,0.8014705882352942,0.7875212527373258,0.931168371555852
24,0.028821267850015812,1.1558400424497342,-0.028821267850015812,0.9770929959871001,0.9946320101709281,-1.1558400424497342,NOT_IMPLEMENTED,0.7904411764705882,0.7760693686557751,0.9398464133926466
25,0.03145068100373382,1.206022880517255,-0.03145068100373382,0.9771690202971636,0.9936431699392569,-1.206022880517255,NOT_IMPLEMENTED,0.7757352941176471,0.7652623754944287,0.9261042203973321
26,0.0269267687023276,0.9731227596313485,-0.0269267687023276,0.9803364884381914,0.9946320101709281,-0.9731227596313485,NOT_IMPLEMENTED,0.7990196078431373,0.7749395592539918,0.9222104461754069
27,0.026594116826958794,1.0572694246983898,-0.026594116827090338,0.9804783233141495,0.9946320101709281,-1.0572694246983898,NOT_IMPLEMENTED,0.7916666666666666,0.7778338757800121,0.9368703978903153
28,0.02534325880476149,0.990115359323075,-0.02534325880476149,0.9813086637332614,0.9944907472806893,-0.990115359323075,NOT_IMPLEMENTED,0.7953431372549019,0.7726167580660652,0.9279118189040352
29,0.017668786232936565,1.0236393455183777,-0.017668786232936565,0.9855823095572197,0.9970334793049865,-1.0236393455183777,NOT_IMPLEMENTED,0.8014705882352942,0.7868295269561749,0.9231346381061217
30,0.02483274481724989,1.087255299311294,-0.024832744817282773,0.9830120854795316,0.9947732730611668,-1.087255299311294,NOT_IMPLEMENTED,0.803921568627451,0.79209387054046,0.9484968246782527
31,0.017447795380432406,1.0118926481460293,-0.017447795380465293,0.9861510749927348,0.9967509535245092,-1.0118926481460293,NOT_IMPLEMENTED,0.7928921568627451,0.7797702675064405,0.9331522931655248
32,0.016427811701165196,1.2754018299229917,-0.016427811701165196,0.9873886825001172,0.9967509535245092,-1.2754018299229917,NOT_IMPLEMENTED,0.7647058823529411,0.7572739905878609,0.9270103579642726
33,0.01791410662086892,1.2865446435033685,-0.01791410662086892,0.9870030840574685,0.9963271648537929,-1.2865446435033685,NOT_IMPLEMENTED,0.7928921568627451,0.7753176620485736,0.9380461415823769
34,0.016437309337964452,1.1907522034663072,-0.016437309337964452,0.9877576693976666,0.9963271648537929,-1.1907522034663072,NOT_IMPLEMENTED,0.7855392156862745,0.76320920271032,0.9314906804584989
35,0.02232141055291204,1.106645513579661,-0.02232141055291204,0.9844548852430225,0.9949145359514056,-1.106645513579661,NOT_IMPLEMENTED,0.7928921568627451,0.7743762252377528,0.930117061325148
36,0.013823973924315452,1.3641936112941735,-0.013823973924315452,0.9896247015497779,0.9967509535245092,-1.3641936112941735,NOT_IMPLEMENTED,0.7769607843137255,0.7699461944547354,0.9402825332739774
37,0.017212015463733764,1.3097200707335623,-0.017212015463733764,0.9890601687175405,0.9966096906342704,-1.3097200707335623,NOT_IMPLEMENTED,0.7830882352941176,0.7674219796762747,0.9345443768828523
38,0.01700718222657324,1.11342954605992,-0.017007182226606125,0.9883402225998162,0.9960446390733154,-1.11342954605992,NOT_IMPLEMENTED,0.8014705882352942,0.788435661909627,0.939893887031312
39,0.01275307507293244,1.0797357768043703,-0.01275307507293244,0.9907782866456414,0.9971747421952253,-1.0797357768043703,NOT_IMPLEMENTED,0.8075980392156863,0.7888491777520553,0.9405844854373558
40,0.010808936553503937,1.2444505560417436,-0.010808936554030108,0.9919935258768373,0.997881056646419,-1.2444505560417436,NOT_IMPLEMENTED,0.7990196078431373,0.7833886321853188,0.9498618432119781
