epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob,val_level_0_acc,val_level_1_acc,val_level_2_acc
1,4.474295180273927,3.2004006988293416,-4.474295182519308,0.04542930311668631,NOT_IMPLEMENTED,-3.200400700977257,0.4189189189189189,0.5382882882882883,0.15063285744153299,0.18999935163033976,0.7274774774774775,0.5574324324324325,0.5382882882882883
2,3.1779599699391623,2.7190370101917973,-3.177959966469029,0.15659567971884478,NOT_IMPLEMENTED,-2.7190370177095002,0.5461711711711712,0.6126126126126126,0.24511478983100737,0.28417798782791104,0.7432432432432432,0.6542792792792793,0.6126126126126126
3,2.4004651670212342,2.4752667858055584,-2.4004651736723233,0.2710207854521851,NOT_IMPLEMENTED,-2.475266798458121,0.5720720720720721,0.6317567567567568,0.3070582907630114,0.3503097896673926,0.6813063063063063,0.670045045045045,0.6317567567567568
4,1.9471659318939463,2.022588277923631,-1.947165930499089,0.3650176279314849,NOT_IMPLEMENTED,-2.0225882889988185,0.6317567567567568,0.6959459459459459,0.37448116825675376,0.42508332508507074,0.8108108108108109,0.7331081081081081,0.6959459459459459
5,1.5848084435581344,1.9630033889164527,-1.5848084430052947,0.4492691981374418,NOT_IMPLEMENTED,-1.963003404018981,0.6846846846846847,0.7286036036036037,0.4540129559164917,0.537001353998979,0.8412162162162162,0.7612612612612613,0.7286036036036037
6,1.2855861190128135,2.1884007704284816,-1.2855861176774925,0.5223939477436278,NOT_IMPLEMENTED,-2.188400778801994,0.6024774774774775,0.6734234234234234,0.4168282028052721,0.5143792293294593,0.7297297297297297,0.7195945945945946,0.6734234234234234
7,1.0557446632955274,1.9526535784741779,-1.0557446625258042,0.5872029187923221,NOT_IMPLEMENTED,-1.952653579875357,0.6734234234234234,0.7094594594594594,0.47183178974365864,0.5548650537793701,0.795045045045045,0.7601351351351351,0.7094594594594594
8,0.9056428312642933,1.6901201245559565,-0.9056428273391302,0.6378422600682825,NOT_IMPLEMENTED,-1.690120115020388,0.7263513513513513,0.7646396396396397,0.5248681284353003,0.5970503072346653,0.8682432432432432,0.8186936936936937,0.7646396396396397
9,0.7620437568166297,2.099330256424576,-0.7620437566390831,0.6795272631847117,NOT_IMPLEMENTED,-2.0993302536054372,0.7072072072072072,0.7443693693693694,0.5214562226791639,0.6245135163535943,0.8423423423423423,0.7657657657657657,0.7443693693693694
10,0.6330836745463821,1.8971961616530075,-0.633083674593161,0.7162146067765613,NOT_IMPLEMENTED,-1.8971961603021703,0.6711711711711712,0.7207207207207207,0.5044059819239821,0.587604222131205,0.8344594594594594,0.7995495495495496,0.7207207207207207
11,0.54712368388656,2.094418223989238,-0.5471236852181599,0.7481298946507581,NOT_IMPLEMENTED,-2.094418230869279,0.7128378378378378,0.7522522522522522,0.5221593810732031,0.6324666787509445,0.8074324324324325,0.7691441441441441,0.7522522522522522
12,0.4305555598069297,1.960619702427606,-0.4305555602848173,0.7851469926025769,NOT_IMPLEMENTED,-1.9606197201458082,0.6948198198198198,0.722972972972973,0.5549835957301495,0.6617367183034485,0.8367117117117117,0.7916666666666666,0.722972972972973
13,0.3940623086690052,1.978541031379152,-0.39406230871923925,0.804905349218614,NOT_IMPLEMENTED,-1.9785410568353023,0.7218468468468469,0.7466216216216216,0.5801924563575167,0.6879420119362909,0.838963963963964,0.7916666666666666,0.7466216216216216
14,0.32568071377819796,1.9865096746104862,-0.3256807138728186,0.8293717187663464,NOT_IMPLEMENTED,-1.986509671548029,0.6587837837837838,0.7038288288288288,0.5722102469319964,0.6924074547247844,0.8322072072072072,0.7905405405405406,0.7038288288288288
