epoch,train_loss,val_loss,train_path_log_prob,train_path_prob,train_leaf_acc,val_path_log_prob,val_path_acc,val_leaf_acc,val_target_path_prob,val_pred_path_prob
1,1.6289885219228062,1.1409127282954397,-1.6289885219831959,0.2692179529651199,0.4345788473717543,-1.1436605922067749,NOT_IMPLEMENTED,0.6451612903225806,0.4315179817850302,0.5105541910321909
2,1.1146187868871347,0.837391563753287,-1.1146187868871347,0.4459659429955869,0.6343255224825839,-0.8400587472205664,NOT_IMPLEMENTED,0.7467144563918757,0.5595557717439522,0.6308319945346782
3,0.879835093099522,0.7207135594671681,-0.879835093099522,0.5419778296046465,0.724255858138062,-0.723121299654281,NOT_IMPLEMENTED,0.7777777777777778,0.6105874359536484,0.677530868150285
4,0.6961181582533872,0.6324980291693161,-0.6961181582533872,0.6259622288284693,0.7917669411019632,-0.6347452376684309,NOT_IMPLEMENTED,0.7921146953405018,0.678150837210629,0.751935972606267
5,0.5751322734989641,0.6037983350899248,-0.5751322734989641,0.6802677209616432,0.8269791006966435,-0.6059484293622053,NOT_IMPLEMENTED,0.8243727598566308,0.7012213982704008,0.7798384504221388
6,0.4751046400398333,0.6209324354793699,-0.475104640047382,0.7312800256797729,0.8625712476250792,-0.6230873766587769,NOT_IMPLEMENTED,0.7825567502986858,0.7024347766468317,0.7949367492429672
7,0.4146415802665251,0.5506925489354346,-0.4146415802816225,0.7626852236740979,0.8791640278657378,-0.5525864254162517,NOT_IMPLEMENTED,0.8124253285543608,0.7177654393684907,0.7828804668987096
8,0.33963687364280926,0.5844342234034446,-0.3396368736730041,0.7982941947145182,0.9041165294490183,-0.5863229455348447,NOT_IMPLEMENTED,0.8016726403823178,0.7176906151013848,0.8058386217878426
9,0.3061471137806977,0.4459102321382878,-0.3061471137806977,0.817790359515308,0.9100696643445219,-0.4475036001268534,NOT_IMPLEMENTED,0.8470728793309439,0.7778680904934199,0.843951193591315
10,0.25499435188496444,0.5853584527780878,-0.25499435188496444,0.8442947243424292,0.9274224192526915,-0.5874481729608421,NOT_IMPLEMENTED,0.7992831541218638,0.7479765534116091,0.8461514579637361
11,0.2256714992907857,0.5180665049568883,-0.2256714992907857,0.8609976924903003,0.9365421152628246,-0.5199068350129924,NOT_IMPLEMENTED,0.8243727598566308,0.7488071765381233,0.8223762675283061
12,0.2009681261947455,0.5110903543514377,-0.2009681261947455,0.8749103726254891,0.9447751741608613,-0.5129179914812685,NOT_IMPLEMENTED,0.8291517323775388,0.7866942322809637,0.8622145951862403
13,0.16520735184776927,0.5388933807375863,-0.16520735184824106,0.893267425737724,0.9561747941735276,-0.5408227714679199,NOT_IMPLEMENTED,0.8327359617682198,0.7812273078637026,0.8722124766990133
14,0.1509576556712753,0.5290971305908724,-0.1509576556712753,0.9011389054546723,0.958581380620646,-0.5307920405590014,NOT_IMPLEMENTED,0.8458781362007168,0.7832700377296803,0.8579213194807228
15,0.12999770390126938,0.5987499153791717,-0.12999770390126938,0.9141306200016596,0.9640278657378087,-0.6008950069156492,NOT_IMPLEMENTED,0.7992831541218638,0.7528009239490742,0.8533963435012379
16,0.1158482078261884,0.6180975982834103,-0.1158482078261884,0.9214418755415846,0.9684610512982901,-0.620312767296036,NOT_IMPLEMENTED,0.8303464755077659,0.7749003729512615,0.8764383564285907
17,0.10001929459421426,0.6443680375369565,-0.1000192945943322,0.9314431908343217,0.9745408486383788,-0.6466763316179871,NOT_IMPLEMENTED,0.8088410991636799,0.758460887728911,0.8544126527568631
18,0.09033136920471925,0.5962035011781457,-0.09033136920471925,0.9390744363102145,0.9783407219759341,-0.5983392376866258,NOT_IMPLEMENTED,0.8219832735961768,0.7827497990612773,0.8817859695091612
19,0.08554879388830454,0.5790810739200554,-0.08554879388830454,0.9419157033391757,0.9774540848638379,-0.5811563291190069,NOT_IMPLEMENTED,0.8148148148148148,0.7804892327338279,0.8786394556933121
20,0.07633932255555084,0.5407310777090191,-0.07633932255555084,0.9474907597449533,0.9816339455351488,-0.5426681933557994,NOT_IMPLEMENTED,0.8088410991636799,0.7808017473636705,0.867048546262397
21,0.0693949339410797,0.5280851898224639,-0.06939493397127457,0.9511028475372504,0.9816339455351488,-0.529977652112216,NOT_IMPLEMENTED,0.8363201911589009,0.7990576984492112,0.8829194653418756
22,0.05737269800266637,0.6482713725400528,-0.05737269800266637,0.9593950412495641,0.9878404053198226,-0.6505943665893718,NOT_IMPLEMENTED,0.7992831541218638,0.7620877164239097,0.8669523539081696
23,0.055319859274457095,0.5681902066110828,-0.055319859274457095,0.9613091031347969,0.9872070930968968,-0.5702261658381189,NOT_IMPLEMENTED,0.8064516129032258,0.774403735799459,0.8699112158522384
24,0.04889910705683275,0.5100077410713614,-0.048899107057776336,0.9657402296136336,0.9893603546548448,-0.5118311564670319,NOT_IMPLEMENTED,0.8410991636798089,0.8042222404565436,0.8864660354925313
25,0.047469332272058254,0.5929748554319043,-0.047469332272058254,0.9665115073157178,0.9888537048765041,-0.5950498982240016,NOT_IMPLEMENTED,0.8339307048984468,0.7869392413392289,0.8792478534055868
26,0.04536041441079422,0.5936937924945682,-0.04536041441085319,0.9685920597088977,0.9889803673210893,-0.5958183811097227,NOT_IMPLEMENTED,0.8219832735961768,0.7922127644220988,0.8923501445685948
27,0.03938233839676033,0.6958176219400706,-0.03938233839676033,0.9717757506815012,0.9902469917669411,-0.6983082867664921,NOT_IMPLEMENTED,0.8195937873357229,0.7935669945915682,0.9019728798592817
28,0.040659300858232474,0.5421105363576706,-0.040659300858232474,0.9719964677681193,0.9907536415452818,-0.5440531875328196,NOT_IMPLEMENTED,0.8291517323775388,0.7967900509190531,0.8869387223301822
29,0.030840532845076818,0.6351103936744212,-0.030840532845076818,0.9768194554726525,0.9924002533248891,-0.6373867211777069,NOT_IMPLEMENTED,0.8243727598566308,0.7916983767649606,0.8873587136057828
30,0.03155189951731721,0.5842744898091561,-0.0315518995182608,0.9768453727437612,0.9930335655478151,-0.5863680513772307,NOT_IMPLEMENTED,0.8195937873357229,0.7944614224251596,0.8941949834533063
31,0.028631837724431446,0.7677432677629397,-0.028631837724431446,0.9796036569724329,0.9930335655478151,-0.7704949626847383,NOT_IMPLEMENTED,0.7980884109916367,0.7747415460138766,0.8994697876443715
32,0.02909714283202937,0.6584315469407773,-0.02909714283202937,0.9790443940184399,0.9921469284357188,-0.6607896589124038,NOT_IMPLEMENTED,0.8124253285543608,0.7934369277498343,0.9064120754261313
33,0.027884971235318162,0.5928304459556395,-0.02788497123555406,0.9805199999396199,0.9926535782140595,-0.5949552183278928,NOT_IMPLEMENTED,0.8291517323775388,0.8047307890660731,0.8999071205246263
34,0.024933315256526128,0.4917579089683256,-0.024933315256526128,0.9821482467132016,0.9940468651044965,-0.49351989637474497,NOT_IMPLEMENTED,0.8387096774193549,0.8195444744974909,0.9047171125987382
35,0.02641080975806622,0.5362790068621897,-0.02641080975806622,0.9816690702991524,0.9937935402153262,-0.5382009483275598,NOT_IMPLEMENTED,0.8387096774193549,0.8162225232044571,0.9120353010962656
36,0.01972505559549663,0.6573168727619867,-0.019725055595500314,0.9855857054271717,0.9954401519949335,-0.659672801925633,NOT_IMPLEMENTED,0.8160095579450418,0.8001149813049299,0.9100200902034162
37,0.02545594731058697,0.47083564123202537,-0.02545594731058697,0.9829063486787203,0.9932868904369855,-0.47251903251124483,NOT_IMPLEMENTED,0.8399044205495818,0.819005206351924,0.8998200594310692
38,0.016160978777558895,0.7017109142803141,-0.016160978778502488,0.9883217350207081,0.997213426219126,-0.7042258965009266,NOT_IMPLEMENTED,0.8195937873357229,0.7955414155050845,0.9040707050685814
